-3.47665447245,-2.42153312509,-2.93208137224,3.55009078404,3.07273102932,-0.311368843479,-5.60134512154,1.57717328786,-5.52720190402,0.903258255867
1.24215055507,-5.80314260019,-2.274395821,-3.62771894967,3.10699023547,2.23197316569,3.94322206018,-2.03730263214,-5.01791834844,-5.36429959694
2.59731153273,1.27424610951,0.242021707002,-4.27409734465,-5.3161504778,-3.47943368802,2.58402634951,-1.77650480115,-1.46395012717,1.49405722958
-6.2316018318,0.675219182606,-2.24632666483,-3.92962109201,-3.36104319189,2.42252945815,-1.25978044473,-0.8395130165,0.314063728095,-1.00199160131
-4.32867622529,2.15696589076,-2.82667824108,-0.910685908968,2.69993504138,-0.309006654063,-0.352530325751,-7.42455220188,-2.60742106976,2.73354815744
-2.32935560138,-0.737437146436,-1.50714594826,0.982701655071,-3.20190142349,-5.87219629079,-3.70241083828,1.06537019418,-1.68530552459,1.9446762174
-3.24975147199,-1.40097006825,-4.83393913004,-2.67778835259,0.686587537762,-3.61333735675,-1.33856730285,1.67131539001,0.322779710171,-4.47132310634
2.96360959831,-3.48246961116,3.32801271645,-0.29518601152,0.199475140789,-4.07264233271,3.43751288618,-5.02316913828,-4.1461996066,-1.07632909657
0.992960886251,-2.52577593445,-5.3778014962,0.551709834326,-5.99376837428,2.06661417209,-3.54422946681,0.689139972598,-1.12573909888,3.48268176038
1.81109618715,-4.48156756774,-1.69839618153,1.61162072353,-3.39075365621,3.03803054536,0.531477400697,-5.93781104265,5.35247672471,-1.66302852225
-6.45193636949,2.96887220853,0.474234132349,2.48173185523,-3.16990803693,-4.89234921766,-0.525494090072,-2.30309808996,1.40103423545,-2.31719518318
1.02936307104,-0.970089731587,1.23010710565,-3.74336095824,-4.61485068661,2.68968593868,-1.30713451959,-2.96109915495,-1.49013142537,2.55699615306
1.4563761291,4.30230227957,-0.928573970178,1.12762255978,-2.73396871052,1.55491343656,-5.69708582292,2.17991195501,-5.50176020458,-5.72510012987
3.65902400413,-5.35915884957,2.38152559192,-3.17662754462,3.58831334126,-5.3828747439,-6.37841228907,1.06228391254,3.84465069122,1.1658308026
-2.92030659577,-2.92485682554,3.02045965156,-6.66086284934,-2.64647923871,1.81777256113,0.71539988622,2.27274212129,-3.8338428756,-3.58210155718
-2.34704678252,-4.69948042556,5.82583389222,5.14510359393,-0.865900473792,1.47709365427,-3.59374022789,-4.05709441674,-2.32521640032,-2.36529621612
